id,lang,sentence
6429690,eng,Mary has done her best.
4305620,eng,Tom wondered whether it would be hard to find a job in Boston.
3748424,eng,"Why don't you try this? It's delicious, you know!"
5850879,eng,I was dirty when I got home.
73490,eng,I'm wondering how long $100 will carry me.
2875363,eng,In Germany you're a minor if you're younger than 18 years old.
2212253,eng,Why don't you wait till morning?
1757363,eng,She's an excellent brain surgeon.
7377142,eng,Mary said that she's quit drinking.
2890332,eng,We pleaded with Tom not to go there.
3733020,eng,It tasted good to me.
7176251,eng,Tom thinks that some of his friends may do that.
3031997,eng,Many of my friends tried to live on their own but moved back home because of insufficient funds for their lifestyle.
6679158,eng,The gym was empty.
6248797,eng,I'd rather not do that with Tom.
5116929,eng,An eye for an eye.
4286298,eng,I am not a member of the club.
1951351,eng,I can't blame Tom for not waiting.
2958081,eng,Tom seemed to be unable to concentrate.
2740239,eng,Please print only if necessary and recycle.
298864,eng,He carried out all his aims.
6432765,eng,Mary is starting to sound a lot like her mother.
2007457,eng,Let's split the difference.
3434268,eng,Tom is very healthy.
4132878,eng,I'd like to rent a motorboat.
5126572,eng,Tom has an interesting background.
640833,eng,I've never seen a more god-forsaken stretch of desert.
6076672,eng,Tom seems to enjoy teasing Mary.
738578,eng,Your words wound painfully.
45391,eng,The boy mocked his friend for being a coward.
2374755,eng,I knew I could count on you.
7178767,eng,Tom said that Mary is probably still outside.
7409668,eng,They want us to follow them.
6524934,eng,Tom and Mary both want to stay in Boston for another week.
6870869,eng,What would have happened if Tom had seen us?
3923382,eng,"In fact, this program is pretty interesting."
259653,eng,I cannot dispense with a coat in winter.
1024820,eng,Tom is the perfect father.
7133476,eng,Who will teach me this?
30719,eng,"If it had not been for the map, I would have lost my way."
3113483,eng,Why tell Tom anything?
7258612,eng,Sami hired one cook.
69910,eng,You don't have to get up so early.
1776553,eng,"In American movies, the black guy always dies first."
7445049,eng,Tom and Mary told us about their trips.
1032206,eng,Either be as you seem or seem as you are.
2643486,eng,We almost got there on time.
4016750,eng,Tom leaned back and stared at the ceiling.
284233,eng,We have to stay a decision until he comes back.
3287336,eng,You'd better come up with something fast.
5695398,eng,"Everyone is entitled to his own opinion, but not his own facts."
4501168,eng,We needed time.
259284,eng,Compromise is abhorrent to me.
328718,eng,"Well then, does everybody know the anime called Mai Hime?"
6430482,eng,Tom is hungry as well.
5937508,eng,You never seem to pay attention.
3723931,eng,I can smell what you're smelling.
7286479,eng,Sami didn't want to worry his mom.
6258935,eng,I know I don't need to do that.
7443877,eng,Tom and Mary told me that they may do that.
7255166,eng,I am a Welsh-speaking actor in a theatre.
7476339,eng,They renovated their houses.
7507712,eng,Tom realized he was badly injured and needed help.
2110148,eng,My wife has cooked a delicious meal.
6426179,eng,Mary is still unsure of herself.
2012191,eng,Tom wants to make a deal.
6652110,eng,Tom said he wanted to make sure we didn't make the same mistakes he did.
3826452,eng,Let's send them all away.
6583447,eng,I need a new pillow case.
3024379,eng,How long does it take to get to Boston from here?
6269571,eng,Tom said Mary regretted what she did.
4530038,eng,Everyone seems to agree.
5034403,eng,The boy was speechless when talking to a girl.
5132117,eng,Don't read the letter in front of everyone.
5298449,eng,Tom's family liked it in Boston.
6347212,eng,I read the newspaper every morning.
6807249,eng,Sami was extremely blessed that nothing happened to him.
3436751,eng,I hope I make a good first impression.
253350,eng,I like curry and rice.
3573723,eng,Are you stalking me?
2956620,eng,Tom ditched the murder weapon.
6056415,eng,In old age time passes quickly.
6266484,eng,I don't usually wear socks.
1682031,eng,"I cannot claw my owner, said the cat."
5105759,eng,Tom is a decent guy.
1068374,eng,United we stand.
5513517,eng,Tom was paid thirty dollars an hour.
1768860,eng,She'll rip my head off.
1300330,eng,"Whether we win or lose, I won't have any hard feelings."
6521709,eng,Why are Tom and Mary out here?
2776272,eng,She lied about her age.
7537881,eng,I don't remember anybody named Tom.
1029616,eng,Tom asked Mary why she was late.
6529530,eng,Tom arrived in Australia on Monday.
6415485,eng,Mary said she hopes Tom will help her do that.
280046,eng,I suggest we adopt flexible tactics for the moment.
315815,eng,She promised her father to be in time for lunch.
5933775,eng,This is a vernacular.
2011695,eng,I wanted to thank you.
6656072,eng,Tom said Mary didn't look so busy.
6339615,eng,I really want to know why Tom didn't do that.
1727708,eng,Tom teaches German to immigrants.
7286276,eng,Sami asked Layla to send him pictures.
5848551,eng,We should consider Tom's suggestion.
6649216,eng,Tom said that he thought he might not be allowed to do that by himself.
2252256,eng,"Ladies and gentlemen, we are now ready to begin the voir dire."
6691270,eng,Sami's cheating fueled Layla's rage.
7453173,eng,Tom is pretty weak.
699960,eng,"A warm, lazy breeze wafts across the flat, endless fields."
6693385,eng,I'm not really planning on doing that.
1024702,eng,Tom isn't feeling well.
6236952,eng,We have until October to finish this project.
6635055,eng,Tom dropped out of college and became a truck driver.
3203576,eng,It is gone now.
5651258,eng,I love beer.
7538886,eng,Tom and Mary still live in the apartment above John and Alice.
7511373,eng,Tom didn't know you weren't planning to stay.
7238008,eng,Sami had a big car.
6920700,eng,"Fossil of plants, invertebrates, vertebrates, and trace fossils have been identified in Yellowstone National Park from more than 40 stratigraphic units spanning more than 540 million years from the Cambrian to the Cenozoic eras."
1929750,eng,"That sound annoyed me at first, but now I've gotten used to it."
3149122,eng,"A trial is a formal inquiry designed to prove and put upon record the blameless characters of judges, advocates and jurors."
245204,eng,The sands are running out.
2275847,eng,I didn't find anything new.
2712765,eng,"You're not really a teacher, are you?"
6366011,eng,Let me copy it.
7475591,eng,They say they aren't sleepy yet.
6126290,eng,I know you probably want some help.
7140965,eng,Sami needs a gun.
6263087,eng,I don't like studying French.
271132,eng,It is high time we thought more about the damage to the world's climate.
2959022,eng,Tom got angry when Mary referred to his friend in that tone.
7230839,eng,I don't think that Tom really has time to help.
2235472,eng,Why is everyone looking at us?
7131382,eng,I think Tom will agree to let Mary do that.
6228722,eng,Let's go to Boston with Tom.
7231192,eng,I don't think that Tom knows what he wants.
6432359,eng,It's probably going to be easy for you to do that.
72774,eng,Advance two steps.
30030,eng,School starts in September in Europe.
682217,eng,The tragic mistake affected many people.
6918842,eng,"These shoes are big enough for you, aren't they?"
5736321,eng,We actually talked about it.
1248077,eng,What is happening at the present time in the dispute over place-name signs in Carinthia is grotesque.
2642921,eng,Tom is almost fully recovered.
4999864,eng,I'm really happy with that.
803320,eng,He denounced all forms of dishonesty in government.
327676,eng,We reached our destination just as I thought the car was going to give up the ghost.
1629913,eng,Invite her over to watch a movie.
7541985,eng,Tom doesn't like watching dubbed movies.
279617,eng,In the winter I wear a coat on top of my vest.
7421712,eng,Mary had the time of her life.
7517418,eng,I knew Tom knew who did that for you.
6240300,eng,Tom has been here for just over three years.
282538,eng,Keep off the flies.
847724,eng,"Well, have you decided yet?"
2662139,eng,I don't want to meet anyone for a while and I don't want to go outside either.
5189203,eng,Tom and Mary used to be good friends.
7199268,eng,Sami had a really cool name.
70639,eng,Just go about your business and don't keep looking at me.
3903702,eng,I'm not in love with her.
1890842,eng,I'd die without you.
6033307,eng,Do we have to do all this?
314008,eng,She read the children an amusing story.
6255319,eng,Tom doesn't know why Mary and John don't like each other.
1055125,eng,I undertake to do that.
3228534,eng,"Is he alive or dead? ""He's dead."""
6255389,eng,Tom should've never gone to Boston.
407322,eng,The situation in Kyrgyzstan is a real mess.
2044560,eng,You've never been happy.
3573708,eng,That's a good sign.
6496151,eng,I think Tom and Mary will like the present you bought for them.
7520267,eng,I know Tom is a little worried.
3912985,eng,I'll try to be more like them.
5155352,eng,I'll stay in Rome for three days.
6148266,eng,They selected the world's best artists to paint the wall.
3123386,eng,Would you like to know how I did that?
2064818,eng,I can do something about that.
6405456,eng,Sami said that the matter was extremely urgent.
6224636,eng,Tom has decided that he'll try to do that.
46671,eng,"I fainted from the heat, and when I came to, I was in a life raft."
7199793,eng,I promise that I'll take good care of your dog.
5222812,eng,I just waxed the floor.
5834702,eng,Tom knew he couldn't stay.
1961592,eng,I thought you already have a job.
2017406,eng,Music can be defined as the art of producing emotion by the combination of sounds.
1961719,eng,I thought you wanted to talk to me.
6650837,eng,Tom said that he'd fill out the application form for me.
5412625,eng,It's possible that that'll happen.
675438,eng,Strive to simplify everything.
32657,eng,I am still keeping up my tennis craze.
3732528,eng,They'll be well paid.
7287842,eng,Layla has a guy that she's talking to at school.
2408235,eng,I think Tom forgot his camera.
6247624,eng,Tom doesn't have to do that by himself.
255720,eng,I introduced Mary to my parents.
6246689,eng,I found the wallet I thought I'd lost.
3735554,eng,They got drunk together.
3170960,eng,You told me to do that.
246097,eng,A healthy child can no more sit still than a puppy can.
5748182,eng,We never saw Tom again.
3619314,eng,I recommend that you don't do that again.
6915691,eng,"That didn't surprise you, did it?"
7176353,eng,Tom knows you aren't ready.
68023,eng,That Prof.'s talk is driving me up the wall.
7110856,eng,I think that Tom is different.
6665280,eng,I don't think Tom was hurt.
7242375,eng,Sami was waiting for the technician.
4889720,eng,How did this effect you?
6979861,eng,"If you live in California, learning French is impractical."
7235859,eng,I don't think Tom has to do that right now.
3721829,eng,"You know the trouble with you, Tom, you're just stupid."
34658,eng,A man may be wrong; so may a generation.
7514562,eng,I know that Tom used to be a disc jockey.
2211131,eng,"You've never been here, have you?"
2544204,eng,I'm getting a little drunk.
7143115,eng,I'm assuming Tom will do that.
6407651,eng,Mary said she thought Tom might not be allowed to do that again.
3330968,eng,You made me proud.
323638,eng,I see an old woman under the tree.
3919344,eng,Who could blame us?
7278845,eng,Sami is not twenty-one and can't drink.
